month,bucket,bucket_type,tx_count
2016-09-01,$0-$0.00005,usd,45179
2016-09-01,$0.00005-$0.00008,usd,115882
2016-09-01,$0.00008-$0.0001,usd,32955
2016-09-01,$0.0001-$0.00015,usd,270612
2016-09-01,$0.00015-$0.0002,usd,315326
2016-09-01,$0.0002-$0.00025,usd,450718
2016-09-01,$0.00025-$0.0003,usd,556739
2016-09-01,$0.0003-$0.0004,usd,2776882
2016-09-01,$0.0004-$0.0005,usd,660593
2016-09-01,$0.0005-$0.00065,usd,422154
2016-09-01,$0.00065-$0.0009,usd,767630
2016-09-01,$0.0009-$0.001,usd,24555
2016-09-01,$0.001-$0.0015,usd,127685
2016-09-01,$0.0015-$0.002,usd,70638
2016-09-01,$0.002-$0.003,usd,8819
2016-09-01,$0.003-$0.0045,usd,1695
2016-09-01,$0.0045-$0.007,usd,2298
2016-09-01,$0.007-$0.01,usd,270
2016-09-01,$0.01-$0.15,usd,587
2016-09-01,$0.15+,usd,6
2016-10-01,0,sats,3578
2016-10-01,0-2,sats,13635
2016-10-01,100-130,sats,812886
2016-10-01,12-18,sats,69051
2016-10-01,130-170,sats,133266
2016-10-01,170-220,sats,75309
2016-10-01,18-24,sats,170750
2016-10-01,2-4,sats,9387
2016-10-01,220-350,sats,199490
2016-10-01,24-30,sats,127731
2016-10-01,30-40,sats,302652
2016-10-01,350-600,sats,20447
2016-10-01,4-6,sats,11594
2016-10-01,40-50,sats,656939
2016-10-01,50-60,sats,2571201
2016-10-01,6-9,sats,13529
2016-10-01,60-80,sats,1410594
2016-10-01,600+,sats,6559
2016-10-01,80-100,sats,707823
2016-10-01,9-12,sats,51604
2016-10-01,$0,usd,3578
2016-10-01,$0-$0.00005,usd,38135
2016-10-01,$0.00005-$0.00008,usd,74924
2016-10-01,$0.00008-$0.0001,usd,24216
2016-10-01,$0.0001-$0.00015,usd,190078
2016-10-01,$0.00015-$0.0002,usd,183340
2016-10-01,$0.0002-$0.00025,usd,292798
2016-10-01,$0.00025-$0.0003,usd,460634
2016-10-01,$0.0003-$0.0004,usd,3025086
2016-10-01,$0.0004-$0.0005,usd,1078410
2016-10-01,$0.0005-$0.00065,usd,796548
2016-10-01,$0.00065-$0.0009,usd,834583
2016-10-01,$0.0009-$0.001,usd,42628
2016-10-01,$0.001-$0.0015,usd,146143
2016-10-01,$0.0015-$0.002,usd,143352
2016-10-01,$0.002-$0.003,usd,21122
2016-10-01,$0.003-$0.0045,usd,6615
2016-10-01,$0.0045-$0.007,usd,3408
2016-10-01,$0.007-$0.01,usd,1374
2016-10-01,$0.01-$0.15,usd,1037
2016-10-01,$0.15+,usd,16
2016-11-01,0,sats,3413
2016-11-01,0-2,sats,12377
2016-11-01,100-130,sats,931621
2016-11-01,12-18,sats,33169
2016-11-01,130-170,sats,170957
2016-11-01,170-220,sats,82195
2016-11-01,18-24,sats,105351
2016-11-01,2-4,sats,8120
2016-11-01,220-350,sats,163585
2016-11-01,24-30,sats,103739
2016-11-01,30-40,sats,233437
2016-11-01,350-600,sats,22361
2016-11-01,4-6,sats,9064
2016-11-01,40-50,sats,411134
2016-11-01,50-60,sats,2368903
2016-11-01,6-9,sats,20709
2016-11-01,60-80,sats,2550798
2016-11-01,600+,sats,30775
2016-11-01,80-100,sats,796257
2016-11-01,9-12,sats,27095
2016-11-01,$0,usd,3413
2016-11-01,$0-$0.00005,usd,31635
2016-11-01,$0.00005-$0.00008,usd,41682
2016-11-01,$0.00008-$0.0001,usd,18863
2016-11-01,$0.0001-$0.00015,usd,65272
2016-11-01,$0.00015-$0.0002,usd,135419
2016-11-01,$0.0002-$0.00025,usd,170539
2016-11-01,$0.00025-$0.0003,usd,108078
2016-11-01,$0.0003-$0.0004,usd,1731589
2016-11-01,$0.0004-$0.0005,usd,2749837
2016-11-01,$0.0005-$0.00065,usd,1292002
2016-11-01,$0.00065-$0.0009,usd,1241959
2016-11-01,$0.0009-$0.001,usd,103476
2016-11-01,$0.001-$0.0015,usd,169063
2016-11-01,$0.0015-$0.002,usd,145869
2016-11-01,$0.002-$0.003,usd,27749
2016-11-01,$0.003-$0.0045,usd,18054
2016-11-01,$0.0045-$0.007,usd,13873
2016-11-01,$0.007-$0.01,usd,11721
2016-11-01,$0.01-$0.15,usd,4936
2016-11-01,$0.15+,usd,31
2016-12-01,0,sats,4127
2016-12-01,0-2,sats,9301
2016-12-01,100-130,sats,1343615
2016-12-01,12-18,sats,25539
2016-12-01,130-170,sats,212019
2016-12-01,170-220,sats,103813
2016-12-01,18-24,sats,68629
2016-12-01,2-4,sats,7434
2016-12-01,220-350,sats,108718
2016-12-01,24-30,sats,52548
2016-12-01,30-40,sats,118084
2016-12-01,350-600,sats,32545
2016-12-01,4-6,sats,11169
2016-12-01,40-50,sats,243310
2016-12-01,50-60,sats,505368
2016-12-01,6-9,sats,21364
2016-12-01,60-80,sats,4063492
2016-12-01,600+,sats,10779
2016-12-01,80-100,sats,1598937
2016-12-01,9-12,sats,16898
2016-12-01,$0,usd,4127
2016-12-01,$0-$0.00005,usd,27889
2016-12-01,$0.00005-$0.00008,usd,24487
2016-12-01,$0.00008-$0.0001,usd,16690
2016-12-01,$0.0001-$0.00015,usd,25442
2016-12-01,$0.00015-$0.0002,usd,62096
2016-12-01,$0.0002-$0.00025,usd,69250
2016-12-01,$0.00025-$0.0003,usd,65245
2016-12-01,$0.0003-$0.0004,usd,336587
2016-12-01,$0.0004-$0.0005,usd,842852
2016-12-01,$0.0005-$0.00065,usd,3594590
2016-12-01,$0.00065-$0.0009,usd,2324287
2016-12-01,$0.0009-$0.001,usd,440200
2016-12-01,$0.001-$0.0015,usd,507778
2016-12-01,$0.0015-$0.002,usd,115721
2016-12-01,$0.002-$0.003,usd,59670
2016-12-01,$0.003-$0.0045,usd,28706
2016-12-01,$0.0045-$0.007,usd,4672
2016-12-01,$0.007-$0.01,usd,4434
2016-12-01,$0.01-$0.15,usd,2956
2016-12-01,$0.15+,usd,10
2017-01-01,0,sats,3589
2017-01-01,0-2,sats,7925
2017-01-01,100-130,sats,1971550
2017-01-01,12-18,sats,23074
2017-01-01,130-170,sats,463998
2017-01-01,170-220,sats,194173
2017-01-01,18-24,sats,60915
2017-01-01,2-4,sats,5907
2017-01-01,220-350,sats,120686
2017-01-01,24-30,sats,49646
2017-01-01,30-40,sats,93181
2017-01-01,350-600,sats,56049
2017-01-01,4-6,sats,15829
2017-01-01,40-50,sats,209239
2017-01-01,50-60,sats,439527
2017-01-01,6-9,sats,13250
2017-01-01,60-80,sats,3565339
2017-01-01,600+,sats,10545
2017-01-01,80-100,sats,1289447
2017-01-01,9-12,sats,18579
2017-01-01,$0,usd,3589
2017-01-01,$0-$0.00005,usd,26845
2017-01-01,$0.00005-$0.00008,usd,13023
2017-01-01,$0.00008-$0.0001,usd,17721
2017-01-01,$0.0001-$0.00015,usd,23608
2017-01-01,$0.00015-$0.0002,usd,37392
2017-01-01,$0.0002-$0.00025,usd,61755
2017-01-01,$0.00025-$0.0003,usd,41219
2017-01-01,$0.0003-$0.0004,usd,171491
2017-01-01,$0.0004-$0.0005,usd,348971
2017-01-01,$0.0005-$0.00065,usd,2743032
2017-01-01,$0.00065-$0.0009,usd,2400039
2017-01-01,$0.0009-$0.001,usd,886170
2017-01-01,$0.001-$0.0015,usd,1416448
2017-01-01,$0.0015-$0.002,usd,242358
2017-01-01,$0.002-$0.003,usd,108946
2017-01-01,$0.003-$0.0045,usd,37845
2017-01-01,$0.0045-$0.007,usd,23363
2017-01-01,$0.007-$0.01,usd,4595
2017-01-01,$0.01-$0.15,usd,4015
2017-01-01,$0.15+,usd,23
2017-02-01,0,sats,1725
2017-02-01,0-2,sats,1919
2017-02-01,100-130,sats,2064897
2017-02-01,12-18,sats,17855
2017-02-01,130-170,sats,2023409
2017-02-01,170-220,sats,617087
2017-02-01,18-24,sats,39093
2017-02-01,2-4,sats,5875
2017-02-01,220-350,sats,223563
2017-02-01,24-30,sats,64607
2017-02-01,30-40,sats,52067
2017-02-01,350-600,sats,58630
2017-02-01,4-6,sats,13583
2017-02-01,40-50,sats,99637
2017-02-01,50-60,sats,206052
2017-02-01,6-9,sats,8166
2017-02-01,60-80,sats,1865964
2017-02-01,600+,sats,122970
2017-02-01,80-100,sats,772802
2017-02-01,9-12,sats,13196
2017-02-01,$0,usd,1725
2017-02-01,$0-$0.00005,usd,13376
2017-02-01,$0.00005-$0.00008,usd,11211
2017-02-01,$0.00008-$0.0001,usd,5712
2017-02-01,$0.0001-$0.00015,usd,21765
2017-02-01,$0.00015-$0.0002,usd,12765
2017-02-01,$0.0002-$0.00025,usd,32073
2017-02-01,$0.00025-$0.0003,usd,44516
2017-02-01,$0.0003-$0.0004,usd,64786
2017-02-01,$0.0004-$0.0005,usd,105412
2017-02-01,$0.0005-$0.00065,usd,434717
2017-02-01,$0.00065-$0.0009,usd,1952515
2017-02-01,$0.0009-$0.001,usd,367537
2017-02-01,$0.001-$0.0015,usd,2889283
2017-02-01,$0.0015-$0.002,usd,1472215
2017-02-01,$0.002-$0.003,usd,614277
2017-02-01,$0.003-$0.0045,usd,71327
2017-02-01,$0.0045-$0.007,usd,100324
2017-02-01,$0.007-$0.01,usd,44944
2017-02-01,$0.01-$0.15,usd,12575
2017-02-01,$0.15+,usd,42
2017-03-01,0,sats,2978
2017-03-01,0-2,sats,4652
2017-03-01,100-130,sats,2027292
2017-03-01,12-18,sats,16741
2017-03-01,130-170,sats,1793506
2017-03-01,170-220,sats,2357739
2017-03-01,18-24,sats,33009
2017-03-01,2-4,sats,6378
2017-03-01,220-350,sats,1717787
2017-03-01,24-30,sats,105075
2017-03-01,30-40,sats,31218
2017-03-01,350-600,sats,113240
2017-03-01,4-6,sats,10716
2017-03-01,40-50,sats,60153
2017-03-01,50-60,sats,101120
2017-03-01,6-9,sats,7891
2017-03-01,60-80,sats,95064
2017-03-01,600+,sats,196731
2017-03-01,80-100,sats,167268
2017-03-01,9-12,sats,12977
2017-03-01,$0,usd,2978
2017-03-01,$0-$0.00005,usd,15150
2017-03-01,$0.00005-$0.00008,usd,9444
2017-03-01,$0.00008-$0.0001,usd,5972
2017-03-01,$0.0001-$0.00015,usd,18033
2017-03-01,$0.00015-$0.0002,usd,15027
2017-03-01,$0.0002-$0.00025,usd,30268
2017-03-01,$0.00025-$0.0003,usd,57525
2017-03-01,$0.0003-$0.0004,usd,68906
2017-03-01,$0.0004-$0.0005,usd,52253
2017-03-01,$0.0005-$0.00065,usd,106540
2017-03-01,$0.00065-$0.0009,usd,117020
2017-03-01,$0.0009-$0.001,usd,83246
2017-03-01,$0.001-$0.0015,usd,2058289
2017-03-01,$0.0015-$0.002,usd,2220700
2017-03-01,$0.002-$0.003,usd,3353451
2017-03-01,$0.003-$0.0045,usd,378994
2017-03-01,$0.0045-$0.007,usd,131774
2017-03-01,$0.007-$0.01,usd,103236
2017-03-01,$0.01-$0.15,usd,32572
2017-03-01,$0.15+,usd,157
2017-04-01,0,sats,1608
2017-04-01,0-2,sats,4138
2017-04-01,100-130,sats,2358251
2017-04-01,12-18,sats,12822
2017-04-01,130-170,sats,2444384
2017-04-01,170-220,sats,1686711
2017-04-01,18-24,sats,22295
2017-04-01,2-4,sats,3242
2017-04-01,220-350,sats,970704
2017-04-01,24-30,sats,89647
2017-04-01,30-40,sats,32649
2017-04-01,350-600,sats,104588
2017-04-01,4-6,sats,9170
2017-04-01,40-50,sats,46897
2017-04-01,50-60,sats,78511
2017-04-01,6-9,sats,11982
2017-04-01,60-80,sats,103441
2017-04-01,600+,sats,197398
2017-04-01,80-100,sats,159173
2017-04-01,9-12,sats,9591
2017-04-01,$0,usd,1608
2017-04-01,$0-$0.00005,usd,8220
2017-04-01,$0.00005-$0.00008,usd,9226
2017-04-01,$0.00008-$0.0001,usd,4025
2017-04-01,$0.0001-$0.00015,usd,17750
2017-04-01,$0.00015-$0.0002,usd,9362
2017-04-01,$0.0002-$0.00025,usd,16065
2017-04-01,$0.00025-$0.0003,usd,25201
2017-04-01,$0.0003-$0.0004,usd,82870
2017-04-01,$0.0004-$0.0005,usd,33371
2017-04-01,$0.0005-$0.00065,usd,89678
2017-04-01,$0.00065-$0.0009,usd,95781
2017-04-01,$0.0009-$0.001,usd,51432
2017-04-01,$0.001-$0.0015,usd,1865141
2017-04-01,$0.0015-$0.002,usd,2801339
2017-04-01,$0.002-$0.003,usd,2384595
2017-04-01,$0.003-$0.0045,usd,566648
2017-04-01,$0.0045-$0.007,usd,96668
2017-04-01,$0.007-$0.01,usd,157386
2017-04-01,$0.01-$0.15,usd,30583
2017-04-01,$0.15+,usd,253
2017-05-01,0,sats,1591
2017-05-01,0-2,sats,1321
2017-05-01,100-130,sats,1202586
2017-05-01,12-18,sats,4701
2017-05-01,130-170,sats,1008790
2017-05-01,170-220,sats,1721258
2017-05-01,18-24,sats,9491
2017-05-01,2-4,sats,1166
2017-05-01,220-350,sats,4116375
2017-05-01,24-30,sats,42268
2017-05-01,30-40,sats,6811
2017-05-01,350-600,sats,1529092
2017-05-01,4-6,sats,2383
2017-05-01,40-50,sats,11667
2017-05-01,50-60,sats,31003
2017-05-01,6-9,sats,2847
2017-05-01,60-80,sats,31495
2017-05-01,600+,sats,297262
2017-05-01,80-100,sats,31232
2017-05-01,9-12,sats,3004
2017-05-01,$0,usd,1591
2017-05-01,$0-$0.00005,usd,2094
2017-05-01,$0.00005-$0.00008,usd,1173
2017-05-01,$0.00008-$0.0001,usd,1186
2017-05-01,$0.0001-$0.00015,usd,2302
2017-05-01,$0.00015-$0.0002,usd,2478
2017-05-01,$0.0002-$0.00025,usd,3137
2017-05-01,$0.00025-$0.0003,usd,2571
2017-05-01,$0.0003-$0.0004,usd,23113
2017-05-01,$0.0004-$0.0005,usd,24649
2017-05-01,$0.0005-$0.00065,usd,8522
2017-05-01,$0.00065-$0.0009,usd,20585
2017-05-01,$0.0009-$0.001,usd,10316
2017-05-01,$0.001-$0.0015,usd,58988
2017-05-01,$0.0015-$0.002,usd,571724
2017-05-01,$0.002-$0.003,usd,1904983
2017-05-01,$0.003-$0.0045,usd,2405078
2017-05-01,$0.0045-$0.007,usd,2833062
2017-05-01,$0.007-$0.01,usd,1716127
2017-05-01,$0.01-$0.15,usd,461402
2017-05-01,$0.15+,usd,1262
2017-06-01,0,sats,2716
2017-06-01,0-2,sats,4181
2017-06-01,100-130,sats,173482
2017-06-01,12-18,sats,10791
2017-06-01,130-170,sats,215008
2017-06-01,170-220,sats,421040
2017-06-01,18-24,sats,21665
2017-06-01,2-4,sats,4953
2017-06-01,220-350,sats,2493705
2017-06-01,24-30,sats,155757
2017-06-01,30-40,sats,48964
2017-06-01,350-600,sats,3491644
2017-06-01,4-6,sats,8131
2017-06-01,40-50,sats,50595
2017-06-01,50-60,sats,57396
2017-06-01,6-9,sats,8128
2017-06-01,60-80,sats,429200
2017-06-01,600+,sats,297291
2017-06-01,80-100,sats,158008
2017-06-01,9-12,sats,14259
2017-06-01,$0,usd,2716
2017-06-01,$0-$0.00005,usd,3978
2017-06-01,$0.00005-$0.00008,usd,3724
2017-06-01,$0.00008-$0.0001,usd,1280
2017-06-01,$0.0001-$0.00015,usd,8007
2017-06-01,$0.00015-$0.0002,usd,3347
2017-06-01,$0.0002-$0.00025,usd,6550
2017-06-01,$0.00025-$0.0003,usd,11949
2017-06-01,$0.0003-$0.0004,usd,8219
2017-06-01,$0.0004-$0.0005,usd,5542
2017-06-01,$0.0005-$0.00065,usd,95086
2017-06-01,$0.00065-$0.0009,usd,112397
2017-06-01,$0.0009-$0.001,usd,14799
2017-06-01,$0.001-$0.0015,usd,104646
2017-06-01,$0.0015-$0.002,usd,373084
2017-06-01,$0.002-$0.003,usd,314031
2017-06-01,$0.003-$0.0045,usd,321782
2017-06-01,$0.0045-$0.007,usd,1055710
2017-06-01,$0.007-$0.01,usd,3025513
2017-06-01,$0.01-$0.15,usd,2591474
2017-06-01,$0.15+,usd,3080
2017-07-01,0,sats,2775
2017-07-01,0-2,sats,45013
2017-07-01,100-130,sats,532556
2017-07-01,12-18,sats,30507
2017-07-01,130-170,sats,794492
2017-07-01,170-220,sats,1135819
2017-07-01,18-24,sats,213123
2017-07-01,2-4,sats,18164
2017-07-01,220-350,sats,1732329
2017-07-01,24-30,sats,854333
2017-07-01,30-40,sats,290794
2017-07-01,350-600,sats,625453
2017-07-01,4-6,sats,10247
2017-07-01,40-50,sats,130296
2017-07-01,50-60,sats,147289
2017-07-01,6-9,sats,19549
2017-07-01,60-80,sats,196271
2017-07-01,600+,sats,123475
2017-07-01,80-100,sats,254221
2017-07-01,9-12,sats,22167
2017-07-01,$0,usd,2775
2017-07-01,$0-$0.00005,usd,45809
2017-07-01,$0.00005-$0.00008,usd,16259
2017-07-01,$0.00008-$0.0001,usd,1435
2017-07-01,$0.0001-$0.00015,usd,9837
2017-07-01,$0.00015-$0.0002,usd,11686
2017-07-01,$0.0002-$0.00025,usd,15497
2017-07-01,$0.00025-$0.0003,usd,18168
2017-07-01,$0.0003-$0.0004,usd,25328
2017-07-01,$0.0004-$0.0005,usd,94579
2017-07-01,$0.0005-$0.00065,usd,626842
2017-07-01,$0.00065-$0.0009,usd,612951
2017-07-01,$0.0009-$0.001,usd,47016
2017-07-01,$0.001-$0.0015,usd,263167
2017-07-01,$0.0015-$0.002,usd,205167
2017-07-01,$0.002-$0.003,usd,545628
2017-07-01,$0.003-$0.0045,usd,1159377
2017-07-01,$0.0045-$0.007,usd,2021531
2017-07-01,$0.007-$0.01,usd,1110877
2017-07-01,$0.01-$0.15,usd,339405
2017-07-01,$0.15+,usd,5539
2017-08-01,0,sats,1549
2017-08-01,0-2,sats,28314
2017-08-01,100-130,sats,814808
2017-08-01,12-18,sats,70578
2017-08-01,130-170,sats,815292
2017-08-01,170-220,sats,831827
2017-08-01,18-24,sats,210103
2017-08-01,2-4,sats,8391
2017-08-01,220-350,sats,1932063
2017-08-01,24-30,sats,144113
2017-08-01,30-40,sats,168617
2017-08-01,350-600,sats,1627414
2017-08-01,4-6,sats,182471
2017-08-01,40-50,sats,108228
2017-08-01,50-60,sats,111746
2017-08-01,6-9,sats,86779
2017-08-01,60-80,sats,164993
2017-08-01,600+,sats,118287
2017-08-01,80-100,sats,265882
2017-08-01,9-12,sats,69569
2017-08-01,$0,usd,1549
2017-08-01,$0-$0.00005,usd,25422
2017-08-01,$0.00005-$0.00008,usd,5477
2017-08-01,$0.00008-$0.0001,usd,2703
2017-08-01,$0.0001-$0.00015,usd,66970
2017-08-01,$0.00015-$0.0002,usd,111245
2017-08-01,$0.0002-$0.00025,usd,56372
2017-08-01,$0.00025-$0.0003,usd,30580
2017-08-01,$0.0003-$0.0004,usd,58386
2017-08-01,$0.0004-$0.0005,usd,53045
2017-08-01,$0.0005-$0.00065,usd,58247
2017-08-01,$0.00065-$0.0009,usd,139031
2017-08-01,$0.0009-$0.001,usd,104039
2017-08-01,$0.001-$0.0015,usd,281456
2017-08-01,$0.0015-$0.002,usd,143968
2017-08-01,$0.002-$0.003,usd,319086
2017-08-01,$0.003-$0.0045,usd,1070100
2017-08-01,$0.0045-$0.007,usd,902714
2017-08-01,$0.007-$0.01,usd,1006922
2017-08-01,$0.01-$0.15,usd,3320776
2017-08-01,$0.15+,usd,2936
2017-09-01,0,sats,1531
2017-09-01,0-2,sats,34266
2017-09-01,100-130,sats,976894
2017-09-01,12-18,sats,99657
2017-09-01,130-170,sats,1591835
2017-09-01,170-220,sats,710929
2017-09-01,18-24,sats,239417
2017-09-01,2-4,sats,41758
2017-09-01,220-350,sats,650238
2017-09-01,24-30,sats,105150
2017-09-01,30-40,sats,173023
2017-09-01,350-600,sats,750535
2017-09-01,4-6,sats,757678
2017-09-01,40-50,sats,120630
2017-09-01,50-60,sats,127376
2017-09-01,6-9,sats,209428
2017-09-01,60-80,sats,239111
2017-09-01,600+,sats,102712
2017-09-01,80-100,sats,273532
2017-09-01,9-12,sats,134947
2017-09-01,$0,usd,1531
2017-09-01,$0-$0.00005,usd,29271
2017-09-01,$0.00005-$0.00008,usd,21405
2017-09-01,$0.00008-$0.0001,usd,17458
2017-09-01,$0.0001-$0.00015,usd,8795
2017-09-01,$0.00015-$0.0002,usd,319576
2017-09-01,$0.0002-$0.00025,usd,467908
2017-09-01,$0.00025-$0.0003,usd,127927
2017-09-01,$0.0003-$0.0004,usd,100655
2017-09-01,$0.0004-$0.0005,usd,88134
2017-09-01,$0.0005-$0.00065,usd,60557
2017-09-01,$0.00065-$0.0009,usd,207285
2017-09-01,$0.0009-$0.001,usd,75544
2017-09-01,$0.001-$0.0015,usd,243050
2017-09-01,$0.0015-$0.002,usd,159360
2017-09-01,$0.002-$0.003,usd,311345
2017-09-01,$0.003-$0.0045,usd,694184
2017-09-01,$0.0045-$0.007,usd,2208923
2017-09-01,$0.007-$0.01,usd,783344
2017-09-01,$0.01-$0.15,usd,1412642
2017-09-01,$0.15+,usd,1753
2017-10-01,0,sats,893
2017-10-01,0-2,sats,23468
2017-10-01,100-130,sats,1433041
2017-10-01,12-18,sats,123901
2017-10-01,130-170,sats,2345599
2017-10-01,170-220,sats,1184607
2017-10-01,18-24,sats,216767
2017-10-01,2-4,sats,35330
2017-10-01,220-350,sats,1061597
2017-10-01,24-30,sats,96478
2017-10-01,30-40,sats,123030
2017-10-01,350-600,sats,219855
2017-10-01,4-6,sats,745288
2017-10-01,40-50,sats,141334
2017-10-01,50-60,sats,154741
2017-10-01,6-9,sats,131620
2017-10-01,60-80,sats,271066
2017-10-01,600+,sats,79566
2017-10-01,80-100,sats,435009
2017-10-01,9-12,sats,159737
2017-10-01,$0,usd,893
2017-10-01,$0-$0.00005,usd,4445
2017-10-01,$0.00005-$0.00008,usd,17577
2017-10-01,$0.00008-$0.0001,usd,14181
2017-10-01,$0.0001-$0.00015,usd,17883
2017-10-01,$0.00015-$0.0002,usd,9206
2017-10-01,$0.0002-$0.00025,usd,249912
2017-10-01,$0.00025-$0.0003,usd,366321
2017-10-01,$0.0003-$0.0004,usd,229076
2017-10-01,$0.0004-$0.0005,usd,82586
2017-10-01,$0.0005-$0.00065,usd,116073
2017-10-01,$0.00065-$0.0009,usd,101681
2017-10-01,$0.0009-$0.001,usd,54806
2017-10-01,$0.001-$0.0015,usd,235157
2017-10-01,$0.0015-$0.002,usd,135247
2017-10-01,$0.002-$0.003,usd,277993
2017-10-01,$0.003-$0.0045,usd,501358
2017-10-01,$0.0045-$0.007,usd,2190531
2017-10-01,$0.007-$0.01,usd,2122734
2017-10-01,$0.01-$0.15,usd,2253850
2017-10-01,$0.15+,usd,1417
2017-11-01,0,sats,411
2017-11-01,0-2,sats,7830
2017-11-01,100-130,sats,609235
2017-11-01,12-18,sats,92410
2017-11-01,130-170,sats,1897172
2017-11-01,170-220,sats,1169125
2017-11-01,18-24,sats,356207
2017-11-01,2-4,sats,3734
2017-11-01,220-350,sats,2372166
2017-11-01,24-30,sats,88561
2017-11-01,30-40,sats,114350
2017-11-01,350-600,sats,998206
2017-11-01,4-6,sats,71983
2017-11-01,40-50,sats,149240
2017-11-01,50-60,sats,145566
2017-11-01,6-9,sats,59664
2017-11-01,60-80,sats,196256
2017-11-01,600+,sats,653978
2017-11-01,80-100,sats,273201
2017-11-01,9-12,sats,81587
2017-11-01,$0,usd,411
2017-11-01,$0-$0.00005,usd,9
2017-11-01,$0.00005-$0.00008,usd,4128
2017-11-01,$0.00008-$0.0001,usd,3077
2017-11-01,$0.0001-$0.00015,usd,1334
2017-11-01,$0.00015-$0.0002,usd,1381
2017-11-01,$0.0002-$0.00025,usd,1072
2017-11-01,$0.00025-$0.0003,usd,1358
2017-11-01,$0.0003-$0.0004,usd,35975
2017-11-01,$0.0004-$0.0005,usd,38605
2017-11-01,$0.0005-$0.00065,usd,43566
2017-11-01,$0.00065-$0.0009,usd,94046
2017-11-01,$0.0009-$0.001,usd,18938
2017-11-01,$0.001-$0.0015,usd,101652
2017-11-01,$0.0015-$0.002,usd,341785
2017-11-01,$0.002-$0.003,usd,189994
2017-11-01,$0.003-$0.0045,usd,259165
2017-11-01,$0.0045-$0.007,usd,347810
2017-11-01,$0.007-$0.01,usd,555684
2017-11-01,$0.01-$0.15,usd,7297033
2017-11-01,$0.15+,usd,3859
2017-12-01,0,sats,422
2017-12-01,0-2,sats,2420
2017-12-01,100-130,sats,632100
2017-12-01,12-18,sats,39879
2017-12-01,130-170,sats,1412384
2017-12-01,170-220,sats,565986
2017-12-01,18-24,sats,138222
2017-12-01,2-4,sats,2022
2017-12-01,220-350,sats,1243838
2017-12-01,24-30,sats,31426
2017-12-01,30-40,sats,47041
2017-12-01,350-600,sats,4238287
2017-12-01,4-6,sats,14464
2017-12-01,40-50,sats,50033
2017-12-01,50-60,sats,60765
2017-12-01,6-9,sats,44794
2017-12-01,60-80,sats,165090
2017-12-01,600+,sats,2212735
2017-12-01,80-100,sats,240576
2017-12-01,9-12,sats,42925
2017-12-01,$0,usd,422
2017-12-01,$0-$0.00005,usd,2
2017-12-01,$0.00005-$0.00008,usd,2
2017-12-01,$0.0001-$0.00015,usd,1550
2017-12-01,$0.00015-$0.0002,usd,787
2017-12-01,$0.0002-$0.00025,usd,487
2017-12-01,$0.00025-$0.0003,usd,126
2017-12-01,$0.0003-$0.0004,usd,674
2017-12-01,$0.0004-$0.0005,usd,987
2017-12-01,$0.0005-$0.00065,usd,10876
2017-12-01,$0.00065-$0.0009,usd,32939
2017-12-01,$0.0009-$0.001,usd,15525
2017-12-01,$0.001-$0.0015,usd,48937
2017-12-01,$0.0015-$0.002,usd,34378
2017-12-01,$0.002-$0.003,usd,135270
2017-12-01,$0.003-$0.0045,usd,75173
2017-12-01,$0.0045-$0.007,usd,94261
2017-12-01,$0.007-$0.01,usd,168169
2017-12-01,$0.01-$0.15,usd,10250717
2017-12-01,$0.15+,usd,314127
2018-01-01,0,sats,273
2018-01-01,0-2,sats,5700
2018-01-01,100-130,sats,313968
2018-01-01,12-18,sats,66392
2018-01-01,130-170,sats,389301
2018-01-01,170-220,sats,691288
2018-01-01,18-24,sats,82184
2018-01-01,2-4,sats,11864
2018-01-01,220-350,sats,1193438
2018-01-01,24-30,sats,32361
2018-01-01,30-40,sats,106227
2018-01-01,350-600,sats,5048075
2018-01-01,4-6,sats,59429
2018-01-01,40-50,sats,57257
2018-01-01,50-60,sats,79152
2018-01-01,6-9,sats,67690
2018-01-01,60-80,sats,70979
2018-01-01,600+,sats,443955
2018-01-01,80-100,sats,78103
2018-01-01,9-12,sats,70429
2018-01-01,$0,usd,273
2018-01-01,$0.00008-$0.0001,usd,749
2018-01-01,$0.0001-$0.00015,usd,3201
2018-01-01,$0.00015-$0.0002,usd,2310
2018-01-01,$0.0002-$0.00025,usd,3012
2018-01-01,$0.00025-$0.0003,usd,862
2018-01-01,$0.0003-$0.0004,usd,6334
2018-01-01,$0.0004-$0.0005,usd,7586
2018-01-01,$0.0005-$0.00065,usd,60561
2018-01-01,$0.00065-$0.0009,usd,46897
2018-01-01,$0.0009-$0.001,usd,15794
2018-01-01,$0.001-$0.0015,usd,87465
2018-01-01,$0.0015-$0.002,usd,47811
2018-01-01,$0.002-$0.003,usd,99129
2018-01-01,$0.003-$0.0045,usd,125041
2018-01-01,$0.0045-$0.007,usd,122444
2018-01-01,$0.007-$0.01,usd,106334
2018-01-01,$0.01-$0.15,usd,8076747
2018-01-01,$0.15+,usd,55515
2018-02-01,0,sats,325
2018-02-01,0-2,sats,70354
2018-02-01,100-130,sats,940075
2018-02-01,12-18,sats,177416
2018-02-01,130-170,sats,741184
2018-02-01,170-220,sats,434707
2018-02-01,18-24,sats,232623
2018-02-01,2-4,sats,109342
2018-02-01,220-350,sats,145400
2018-02-01,24-30,sats,92973
2018-02-01,30-40,sats,139303
