date,block_number,block_ts,total_utxo_value,utxo_value_under_1d,utxo_value_1d_1w,utxo_value_1w_1m,utxo_value_1m_3m,utxo_value_3m_6m,utxo_value_6m_12m,utxo_value_12m_18m,utxo_value_18m_24m,utxo_value_2y_3y,utxo_value_3y_5y,utxo_value_5y_8y,utxo_value_greater_8y,total_utxo_count,utxo_count_under_1d,utxo_count_1d_1w,utxo_count_1w_1m,utxo_count_1m_3m,utxo_count_3m_6m,utxo_count_6m_12m,utxo_count_12m_18m,utxo_count_18m_24m,utxo_count_2y_3y,utxo_count_3y_5y,utxo_count_5y_8y,utxo_count_greater_8y,total_utxo_count_filter,utxo_count_filter_under_1d,utxo_count_filter_1d_1w,utxo_count_filter_1w_1m,utxo_count_filter_1m_3m,utxo_count_filter_3m_6m,utxo_count_filter_6m_12m,utxo_count_filter_12m_18m,utxo_count_filter_18m_24m,utxo_count_filter_2y_3y,utxo_count_filter_3y_5y,utxo_count_filter_5y_8y,utxo_count_filter_greater_8y
2019-10-11,598982,2019-10-11T23:59:35,1798725854497237,16755234505291,31630564447514,102812570879013,179007870475241,208733667925349,246407969812220,111280103389873,199582348704842,203659107520608,96827571968420,151261804583373,250767040285493,97661472,433304,1630491,4540271,10267402,14192122,18837934,8418911,7440878,9765605,13231550,8110740,792264,11853746,141122,384954,827278,1473669,1288154,1349145,957936,1398515,1420656,1409693,919959,282665
2019-10-12,599115,2019-10-12T23:54:38,1798892104497237,9771832763265,38915356205571,102509504969852,178125540121005,209978747577361,245897872155388,111529233242164,198346754206865,204885161879057,96786131547573,151205199946903,250940769882233,97832337,391468,1675346,4558125,10252975,14176653,18959918,8449834,7396084,9805642,13248118,8124854,793320,11873628,114097,413310,818643,1486922,1297651,1350570,957623,1383863,1435058,1412874,920178,282839
2019-10-13,599257,2019-10-13T23:57:39,1799069604497237,9750449620602,38364168906678,102619312352625,177947937383486,210251962854871,246271106334336,111479369660033,197515565231329,205742838820288,96926380296084,151235312535095,250965200501810,98009568,368361,1726186,4565035,10244800,14115431,19099041,8494931,7361322,9842644,13252438,8144496,794883,11900292,107837,427963,823271,1489379,1304861,1351684,957055,1372880,1446494,1415294,920474,283100
2019-10-14,599392,2019-10-14T23:59:05,1799238354497237,26540732057137,32592803344628,102013409162072,177368065878954,209857775376543,245914787080951,111260611421869,195481445430548,199023903735103,96893684866387,151298245595438,250992890547607,98112017,395071,1663780,4540532,10255077,14131428,19160898,8529404,7336348,9885945,13263654,8153463,796417,11920363,138589,395539,829088,1474821,1330905,1352544,955387,1361713,1459323,1418166,920936,283352
2019-10-15,599545,2019-10-15T23:44:39,1799429604497237,18617935642887,40340620337299,103115462841252,177966061639768,209856563128576,246393160132273,109811204307435,191918797406849,202005552319556,97065104623811,151119015414308,251220126703223,98254767,420881,1637238,4540161,10269662,14157399,19203962,8551720,7311972,9918639,13287540,8156422,799171,11933241,142164,390212,827662,1478307,1340204,1353505,951955,1352412,1470280,1421630,921242,283668
2019-10-16,599688,2019-10-16T23:58:23,1799608354497237,17319399237281,43194862510554,102013158064405,174250448238620,207589782082123,251327398189976,109835551574022,191335901415639,203175161067868,97211667994514,151110260895697,251244763226538,98377860,421247,1648971,4504378,10303794,14071166,19337416,8581099,7283763,9961210,13302630,8161751,800435,11934231,138413,382071,831053,1476989,1348758,1351161,950374,1342581,1482025,1425155,921751,283900
2019-10-17,599838,2019-10-17T23:55:37,1799795854497237,29389456107764,43583036420527,90022723815755,173504154808176,207467156955016,251064523855922,110525516064924,189760896019118,204681003358547,97332459604081,151185937447751,251278990039656,98437732,407608,1610917,4455833,10335559,13991913,19482238,8606767,7258249,10001950,13318685,8165889,802124,11934960,139847,369995,826208,1480482,1358851,1349593,948855,1333687,1492537,1428692,922031,284182
2019-10-18,599998,2019-10-18T23:33:03,1799995854497237,17950609975022,55555230547288,88285999444335,175716333725663,207022368417113,251181795617070,110292837382409,188259339309647,205871495620517,97361601807591,151144389057778,251353853592804,98593763,414382,1593511,4466147,10345758,14000680,19560842,8607970,7249748,10047593,13331721,8171795,803616,11946960,135642,365292,833280,1463106,1383442,1351517,946293,1326476,1503054,1431831,922508,284519
2019-10-19,600140,2019-10-19T23:42:14,1800173354497237,10547957249236,62158418006300,88277658018003,176140400523394,207613113255924,251027758020568,110275830577412,187109958790434,207086696252232,97374934130314,151171894812968,251388734860452,98768072,399168,1627970,4450639,10389786,13968924,19647507,8648420,7220895,10083843,13339883,8185777,805260,11982229,132770,390072,834556,1466940,1387195,1352773,944589,1317173,1514035,1434359,922777,284990
2019-10-20,600286,2019-10-20T23:53:07,1800355854497237,9890128308856,62813812484252,88101534861185,176236419828469,207718945716430,251057338561605,110345214210309,186034395880956,208234788701211,97383912923968,151142417341213,251396945678783,98928517,366211,1670527,4402494,10444153,13958230,19728763,8690238,7184848,10129526,13340797,8204896,807834,12004443,111007,417366,837770,1470339,1393234,1354408,942008,1306785,1526300,1436981,922812,285433
2019-10-21,600445,2019-10-21T23:50:02,1800554604497237,20554478947273,44592140739085,98408257193299,146474889439487,237478723836842,250124095706148,111233655016576,183593022225216,209229538021834,97003330716773,150438036704969,251424435949735,99065397,444676,1615817,4392351,10421603,13960172,19811268,8715562,7159382,10170304,13351540,8213316,809406,12009551,144998,377134,830441,1476044,1402383,1354511,939679,1298162,1537920,1439460,923096,285723
2019-10-22,600614,2019-10-22T23:51:08,1800765854497237,18824079656044,46234348119684,95123813909149,148849740044494,238516591552287,249484083581439,111658278152242,182818979086614,210131644697087,97213006245440,150465425504386,251445863948371,99168287,425923,1636358,4364161,10438101,13975846,19861073,8724652,7143342,10201160,13367577,8219582,810512,12023368,138915,381947,820007,1486325,1412649,1352963,939748,1290801,1547796,1442686,923448,286083
2019-10-23,600782,2019-10-23T23:58:55,1800975854497237,20700716797320,46759219029953,83810904581887,156817528500526,238446039384959,250277229278636,111470521192139,181146735022431,212334513051602,97250752703371,150484210631869,251477484322544,99270938,426124,1647337,4328478,10429928,13982059,19941119,8733696,7130849,10231130,13382713,8224510,812995,12001850,144829,381702,797124,1474793,1414347,1354104,937875,1281532,1559663,1445536,923942,286403
2019-10-24,600915,2019-10-24T23:59:12,1801142104497237,23719611851269,34996342634559,91742249183642,157487587265975,236198261801551,252975263907107,111295039606761,179912764194401,213618649502060,97184067531053,150477942126686,251534324892173,99358922,383209,1667439,4282260,10460230,13978076,20004870,8762051,7121723,10254772,13397013,8231785,815494,11987178,139053,384100,780411,1469800,1416094,1359234,936314,1273254,1569389,1448486,924375,286668
2019-10-25,601053,2019-10-25T23:53:06,1801314604497237,24799599345402,37195213517906,88969812846688,158836746423701,235075343825623,253043128230826,110010594688884,179205185949325,215034733234679,97144422760481,150381739265771,251618084407951,99404685,401223,1594894,4283541,10413241,14010580,20040515,8795085,7103321,10295323,13410566,8238678,817718,11944032,151570,357537,761810,1454559,1409089,1367633,933422,1261639,1583617,1451509,924594,287053
2019-10-26,601193,2019-10-26T23:52:19,1801489604497237,32540850106399,44913061103889,72797619898656,160445225110194,229062416680577,258230733478455,110268311394675,177797796607110,216278711056062,97167214589806,150314072035985,251673592435429,99360396,378385,1564656,4231179,10340232,14046001,20067738,8838010,7072357,10332081,13419860,8250238,819659,11879026,142290,363605,739121,1417395,1401983,1371391,931877,1251631,1593742,1453852,924729,287410
2019-10-27,601308,2019-10-27T23:59:16,1801633354497237,14232155861557,64598242881661,71429296049695,160020734268300,228719997401918,258461896284239,110322855667351,177339217731308,216172371927098,98362403524842,150252783939608,251721398959660,99404569,331828,1581380,4209961,10290467,14062466,20126022,8872364,7057903,10362599,13415479,8269053,825047,11836688,112235,396593,720211,1390030,1394643,1375477,931549,1245827,1601696,1455644,924971,287812
2019-10-28,601442,2019-10-28T23:59:34,1801800854497237,35517241491135,44495011020969,72245996662461,154838816601843,230949719497062,259806589044748,109795310400718,177051582379008,216809839793074,98361006567231,150142275581797,251787465457191,99424793,383905,1469455,4227825,10236502,14055564,20190951,8887239,7060768,10386072,13415743,8283769,827000,11799495,138244,364831,705185,1365184,1394954,1380531,928144,1244519,1606857,1457664,925258,288124
2019-10-29,601575,2019-10-29T23:57:20,1801967104497237,22762051865603,59052707076501,70063262577419,151320861382532,233917109476897,257178672911416,113637455819215,175935724057279,217847644965596,98374207348159,150052405984918,251825001031702,99475837,375767,1439913,4237281,10187989,14069585,20230707,8918066,7060085,10410424,13429432,8287650,828938,11765572,135211,369159,691145,1339930,1388330,1387320,925658,1242017,1612179,1460490,925714,288419
2019-10-30,601709,2019-10-30T23:59:18,1802134604497237,18327561256423,63840820460472,70063326436168,148234736353495,235859173957008,257224732231907,114400397912381,174455611411040,219395225732539,98409579054297,150053704898488,251869734793019,99566057,385689,1399603,4268673,10034957,14191775,20292860,8928846,7064251,10431539,13445618,8290140,832106,11742966,133518,364345,690467,1309941,1393744,1393167,923275,1236457,1620379,1462697,926196,288780
2019-10-31,601841,2019-10-31T23:59:45,1802299604497237,25483545744894,60335673439573,72603215154214,146696350180627,231222123689269,257435702442479,114221135261375,173588426557426,220467327047141,98292987334476,149989729011917,251963388633846,99634042,371052,1415781,4234758,10012509,14176775,20378227,8937247,7061089,10449828,13468463,8294254,834059,11725584,129369,369318,685680,1292263,1387925,1399664,920945,1231232,1627987,1465365,926762,289074
2019-11-01,601971,2019-11-01T23:46:44,1802462104497237,27568352385896,65294998433074,74241789678322,144270972162935,228593462164214,247882502179203,123548516118207,171969715031042,218790221546206,98290593552290,150051231872190,251959749373658,99652996,389253,1380010,4178568,9979731,14177089,20450392,8940413,7061914,10481492,13478680,8299282,836172,11688875,137961,346931,685005,1269373,1380848,1403243,917817,1228568,1635054,1467330,927380,289365
2019-11-02,602105,2019-11-02T23:30:22,1802629604497237,11994369339696,77069071505716,78843396380715,142943985118347,228624132916140,242788839526117,129353884308236,165517092797016,225193265822116,98313633469694,149992725667041,251995207646403,99752081,352579,1413474,4145386,9982565,14176444,20512963,8980015,7053567,10499991,13483140,8314197,837760,11676570,112214,363652,695256,1257060,1374381,1406608,917606,1222079,1641311,1469064,927625,289714
2019-11-03,602243,2019-11-03T23:53:40,1802802104497237,11775199685918,75661945090841,81221688059404,142028723053821,227484362225135,244284268642521,129153360152115,163294194830179,226571192947935,99345162848174,149920908308519,252061098652675,99845749,358053,1437332,4117066,9955391,14124858,20614300,9016797,7043825,10517983,13481659,8339029,839456,11652891,105892,369283,693540,1239090,1364402,1410428,916546,1217063,1647956,1470690,928047,289954
2019-11-04,602375,2019-11-04T23:57:05,1802967104497237,18121210635508,53622899749588,97128620958772,141487575542182,226386908833534,235971269747213,138924672716391,161488663390859,228454653558556,99364257297453,149812551810764,252203820256417,99908636,382411,1402625,4089347,9900157,14118635,20719301,9035880,7047202,10535121,13490003,8346572,841382,11625935,137703,332400,690113,1222675,1355391,1413949,914089,1216143,1651886,1472659,928687,290240
2019-11-05,602519,2019-11-05T23:48:07,1803147104497237,35010872976558,47711051289351,98424320491255,141599077342219,215231653846408,207790455185797,167977369191565,157785390526431,230182367059051,99384846254342,149782910762492,252266789571768,99956923,395898,1394361,4034500,9811496,14161781,20802216,9054378,7046263,10557332,13501131,8353729,843838,11608181,141631,329972,687608,1205614,1349377,1415718,912919,1211359,1658529,1475704,929278,290472
2019-11-06,602651,2019-11-06T23:45:36,1803312104497237,24338837353503,61586044474090,99430476475611,139676285695063,214503596174765,191437603725159,184787321302673,155077246586966,231022184564650,99389342933715,149717104705807,252346060505235,99936250,397313,1381748,3956139,9738074,14131449,20908418,9080855,7040877,10570508,13525505,8358697,846667,11570168,137680,331772,670333,1186198,1344633,1418157,910630,1207170,1663926,1478982,929871,290816
2019-11-07,602786,2019-11-07T23:57:47,1803480854497237,20436453340029,58471168532759,106629946743848,138482524616200,215361355607462,179724979201756,196035257567838,154441114440744,232728443672830,99246247333716,149526047748563,252397315691492,99974341,383841,1392659,3901642,9686281,14102843,21012013,9107433,7032903,10603490,13533879,8368176,849181,11550950,134937,334052,666058,1167051,1343734,1419632,909016,1201799,1671986,1481134,930415,291136
2019-11-08,602914,2019-11-08T23:47:16,1803640854497237,23788347646735,46988441052566,115252864811533,137956371858796,211912273215504,182671416853444,196297364673672,154046318743194,233429102149649,99335638776129,149499242537610,252463472178405,100056714,377347,1400743,3860518,9676671,14062647,21120858,9118745,7042864,10617793,13552540,8374131,851857,11533436,137768,327782,666399,1153172,1336527,1421521,907352,1197504,1678827,1484300,930861,291423
2019-11-09,603058,2019-11-09T23:44:07,1803820854497237,13416641246018,58244254390679,114734157712154,136992937730118,211760078826451,183379945131548,196290330460663,153084911079138,234354451803985,99567557891665,149474716379370,252520871845448,100081744,370174,1416050,3797389,9635897,14019100,21216341,9149418,7024918,10653212,13555870,8388936,854439,11506084,124443,349188,655971,1131383,1327320,1424486,905958,1190032,1687535,1486841,931171,291756
2019-11-10,603224,2019-11-10T23:58:18,1804028354497237,9797370112342,61823792064869,114632351072621,136989562482413,211372488837969,183974415059748,196192708693629,147226471111555,240403103374048,99541962796915,149491722166414,252582406724714,100161504,369796,1452330,3769680,9580924,13934803,21344449,9190742,7018903,10676661,13559256,8405725,858235,11499412,102804,378372,657271,1119358,1317585,1427629,903923,1183612,1696114,1489056,931721,291967
2019-11-11,603375,2019-11-11T23:26:43,1804217104497237,15953150863035,54814905702667,103903787314465,148402097791826,211261071082746,184136794442301,196473874316606,146466264819804,241141276938390,99498724271066,149528655857745,252636501096586,100262562,403020,1445963,3760070,9535248,13876955,21462406,9217851,7011478,10709554,13567412,8411412,861193,11480531,127703,351427,656486,1105874,1305776,1433268,901366,1178468,1704792,1490809,932349,292213
2019-11-12,603510,2019-11-12T23:54:45,1804385854497237,17627433373838,41475566397079,114634870114429,148381004103728,211428537431107,184831971765766,196755937616235,145488987028023,242040609733544,99526270597991,149419709358627,252774956976870,100369569,390695,1476806,3745900,9495713,13863175,21559252,9239030,7002961,10736308,13581517,8414374,863838,11463162,129518,345446,660089,1093213,1294816,1437399,899716,1172439,1713440,1493389,931187,292510
